,ws001,ws002,ws003,ws004,ws005,ws006,ws007,ws008,ws009,ws011,ws012,ws013,ws014,ws015,ws016,ws017,ws018,ws019,ws020,ws021,ws022,ws023,ws024,ws025,ws026,ws027,ws028,ws029,ws030,ws031,ws032,ws033,ws034,ws035,ws036,ws037,ws038,ws039,ws040,ws041,ws042,ws043,ws044,ws045,ws046,ws047,ws048,ws049,ws050,ws052,ws053,ws054,ws055,ws056,ws057,ws058,ws059,ws060,ws061,ws062,ws063,ws064,ws065,ws066,ws067,ws068,ws069
8/20/1995 0:00,0.7,10.6,2.4,2.2,2.6,0.5,3.6,4.7,4.7,3.3,0.4,2.6,1.55,5.1,1.6875,5.2,1,0.8,1.7,0.1,2,2.5,0,1.5,26.1875,5.45,14.25,0,0.4,0,0,0,0.025,0,0,7,54.675,5.9,0.1,14.1875,0,4.325,3,76.8,3.6,9.8875,73.25,0.0375,87.125,0.3,1.4,29.2375,28.475,0,0,0,27.075,29.2125,0,0,0.3,0,0,0,0.2,0.2,0
8/21/1995 0:00,0.7,10.575,2.3375,2.2,2.6,0.5,3.6,4.625,4.7,3.3,0.4,2.6,1.5,5.1,1.6,5.2,1,0.8,1.7,0.1,2,2.5,0,1.5,26.1,5.4,14.2,0,0.4,0,0,0,0,0,0,7,54.4875,5.9,0.1,14.2375,0,4.3,3,76.725,3.5,9.8,73.0125,0.025,87.05,0.3,1.4,29.125,28.375,0,0,0,26.9875,29.1,0,0,0.3,0,0,0,0.2,0.2,0
8/22/1995 0:00,0.7,10.5,2.3,2.2,2.6,0.5,3.6,4.6,4.6125,3.3,0.4,2.6,1.5,5.1,1.6,5.175,1,0.8,1.7,0.1,2,2.5,0,1.425,26,5.4,14.15,0,0.35,0,0,0,0,0,0,7,54.3125,5.9,0.1,14.3,0,4.3,3,76.6625,3.5,9.8,72.75,0,86.9625,0.3,1.4,29.025,28.2625,0,0,0,26.8875,28.9875,0,0,0.3,0,0,0,0.2,0.2,0
8/23/1995 0:00,0.7,10.5,2.3,2.2,2.6,0.5,3.6,4.6,4.6,3.3,0.4,2.525,1.5,5.0125,1.6,5.1,1,0.8,1.7,0.1,2,2.5,0,1.4,25.9125,5.4,14.1,0,0.3,0,0,0,0,0,0,7,54.1375,5.9,0.1,14.3875,0,4.3,2.95,76.5875,3.5,9.7875,72.5125,0,86.875,0.3,1.4,28.9125,28.1625,0,0,0,26.8,28.875,0,0,0.3,0,0,0,0.2,0.2,0
8/24/1995 0:00,0.7,10.5,2.3,2.2,2.6,0.5,3.6,4.6,4.6,3.3,0.4,2.5,1.5,5,1.6,5.1,1,0.8,1.7,0.1,2,2.5,0,1.4,25.825,5.4,14.0625,0,0.3,0,0,0,0,0,0,7,53.9625,5.8125,0.1,14.4375,0,4.3,2.9,76.5,3.5,9.7,72.2625,0,86.7875,0.225,1.4,28.8125,28.0625,0,0,0,26.7,28.775,0,0,0.3,0,0,0,0.2,0.2,0
8/25/1995 0:00,0.7,10.5,2.3,2.2,2.6,0.5,3.6,4.6,4.6,3.2125,0.4,2.5,1.5,5,1.6,5.1,1,0.8,1.7,0.1,1.95,2.5,0,1.3875,25.7375,5.3875,14,0,0.3,0,0,0,0,0,0,7,53.8125,5.8,0.1,14.5,0,4.3,2.9,76.425,3.5,9.7,72.0125,0,86.7,0.2,1.4,28.7,27.9625,0,0,0,26.6125,28.675,0,0,0.3,0,0,0,0.2,0.2,0
8/26/1995 0:00,0.7,10.5,2.3,2.15,2.6,0.5,3.5,4.6,4.6,3.2,0.4,2.5,1.5,5,1.6,5.1,1,0.8,1.625,0.1,1.9,2.5,0,1.3,25.65,5.3,13.9625,0,0.3,0,0,0,0,0,0,7,53.65,5.8,0.1,14.6,0,4.3,2.9,76.35,3.5,9.6875,71.775,0,86.6,0.2,1.4,28.6,27.8625,0,0,0,26.525,28.575,0,0,0.3,0,0,0,0.2,0.2,0
8/27/1995 0:00,0.7,10.5,2.3,2.1,2.5875,0.5,3.5,4.5625,4.6,3.2,0.4,2.5,1.5,5,1.6,5.1,1,0.8,1.6,0.1,1.9,2.5,0,1.3,25.5625,5.3,13.9,0,0.3,0,0,0,0,0,0,7,53.475,5.8,0.1,14.65,0,4.2,2.9,76.2625,3.5,9.6,71.5125,0,86.5,0.2,1.4,28.5,27.7625,0,0,0,26.425,28.475,0,0,0.3,0,0,0,0.2,0.2,0
8/28/1995 0:00,0.7,10.5,2.3,2.1,2.5,0.5,3.5,4.5,4.55,3.2,0.4,2.5,1.5,5,1.6,5.1,1,0.8,1.6,0.1,1.9,2.5,0,1.3,25.4875,5.3,13.875,0,0.3,0,0,0,0,0,0,7,53.3375,5.8,0.1,14.7,0,4.2,2.9,76.1875,3.5,9.6,71.2875,0,86.4125,0.2,1.4,28.4,27.675,0,0,0,26.3375,28.375,0,0,0.3,0,0,0,0.2,0.2,0
8/29/1995 0:00,0.7,10.5,2.3,2.1,2.5,0.5,3.5,4.5,4.5,3.2,0.4,2.5,1.5,4.9625,1.6,5.05,1,0.8,1.6,0.1,1.9,2.5,0,1.275,25.4,5.3,13.8,0,0.3,0,0,0,0,0,0,7,53.1625,5.8,0.1,14.8,0,4.2,2.9,76.1,3.4375,9.5875,71.025,0,86.3125,0.2,1.4,28.3125,27.5875,0,0,0,26.25,28.2875,0,0,0.3,0,0,0,0.2,0.2,0
8/30/1995 0:00,0.7,10.475,2.3,2.1,2.5,0.5,3.5,4.5,4.5,3.2,0.4,2.5,1.5,4.9,1.6,5,0.9375,0.8,1.6,0.1,1.9,2.5,0,1.2,25.3,5.3,13.7875,0,0.3,0,0,0,0,0,0,6.975,53.025,5.8,0.1,14.85,0,4.2,2.9,76,3.4,9.5,70.7875,0,86.2125,0.2,1.4,28.2125,27.4875,0,0,0,26.1625,28.2,0,0,0.3,0,0,0,0.2,0.1125,0
8/31/1995 0:00,0.7,10.4,2.3,2.1,2.5,0.5,3.5,4.5,4.5,3.2,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.9,2.5,0,1.2,25.2125,5.2375,13.7,0,0.3,0,0,0,0,0,0,6.9,52.8625,5.8,0.1,14.9,0,4.2,2.9,75.9125,3.4,9.5,70.55,0,86.1125,0.2,1.4,28.125,27.4,0,0,0,26.075,28.1,0,0,0.3,0,0,0,0.2,0.1,0
9/1/1995 0:00,0.7,10.4,2.3,2.1,2.5,0.475,3.5,4.5,4.5,3.2,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.8,2.5,0,1.2,25.125,5.2,13.7,0,0.3,0,0,0,0.025,0,0,6.9,52.7375,5.8,0.1,15,0,4.2,2.9,75.825,3.4,9.5,70.3125,0.3875,86.0125,0.2,1.4,28.0375,27.3125,0,0.05,0.05,25.9875,28.0125,0,0,0.3,0,0,0,0.175,0.1,0
9/2/1995 0:00,0.7,10.4,2.3,2.1,2.5,0.4,3.5,4.5,4.5,3.2,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.8,2.5,0,1.1875,25.05,5.2,13.6,0,0.3,0,0,0,0.1,0,0,6.9,52.575,5.8,0.1,15.05,0,4.2,2.8625,75.725,3.4,9.4,70.075,0.1875,85.9,0.2,1.4,27.95,27.225,0,0.025,0.025,25.9,27.925,0.05,0,0.3,0,0,0,0.1,0.1,0
9/3/1995 0:00,0.7,10.4,2.2,2.1,2.5,0.4,3.4375,4.4125,4.5,3.2,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.8,2.5,0,1.1,24.9625,5.2,13.6,0,0.3,0,0,0,0,0,0,6.9,52.45,5.8,0.1,15.1,0,4.1,2.8,75.6375,3.4,9.4,69.825,0,85.7875,0.2,1.4,27.875,27.15,0,0,0,25.8,27.8375,0,0,0.3,0,0,0,0.1,0.1,0
9/4/1995 0:00,0.7,10.4,2.2,2.1,2.5,0.4,3.4,4.4,4.4,3.1875,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.8,2.5,0,1.1,24.875,5.2,13.5125,0,0.3,0,0,0,0,0,0,6.9,52.325,5.8,0.1,15.2,0,4.1,2.8,75.5375,3.4,9.4,69.5875,0,85.675,0.2,1.325,27.7875,27.0625,0,0,0,25.7125,27.7625,0,0,0.3,0,0,0,0.1,0.1,0
9/5/1995 0:00,0.65,10.4,2.2,2.1,2.5,0.4,3.4,4.4,4.4,3.1,0.4,2.5,1.5,4.9,1.6,5,0.9,0.8,1.6,0.1,1.8,2.5,0,1.1,24.8,5.2,13.5,0,0.2,0,0,0,0,0,0,6.9,52.175,5.8,0.1,15.25,0,4.1,2.8,75.4375,3.4,9.3,69.35,0,85.5625,0.2,1.3,27.7,26.9875,0,0,0,25.625,27.675,0,0,0.3,0,0,0,0.1,0.1,0
9/6/1995 0:00,0.6,10.4,2.2,2.1,2.5,0.4,3.4,4.4,4.4,3.1,0.4,2.5,1.5,4.8,1.6,4.9125,0.9,0.8,1.6,0.1,1.8,2.5,0,1.1,24.7,5.1,13.4375,0,0.2,0,0,0,0,0,0,6.9,52.05,5.8,0.1,15.3,0,4.1,2.8,75.3375,3.3875,9.3,69.1125,0,85.4625,0.2,1.3,27.6125,26.9,0,0,0,25.5375,27.6,0,0,0.3,0,0,0,0.1,0.1,0
9/7/1995 0:00,0.6,10.3375,2.2,2.1,2.5,0.4,3.4,4.4,4.4,3.1,0.4,2.5,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7875,2.5,0,1.0375,24.6125,5.1,13.4,0,0.2,0,0,0,0,0,0,6.9,51.925,5.8,0.1,15.4,0,4.1,2.8,75.2375,3.3,9.3,68.875,0,85.3375,0.2,1.3,27.5375,26.825,0,0,0,25.45,27.5,0,0,0.3,0,0,0,0.1,0.1,0
9/8/1995 0:00,0.6,10.3,2.2,2.1,2.45,0.4,3.4,4.4,4.4,3.1,0.4,2.4875,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,1,24.5375,5.1,13.35,0,0.2,0,0,0,0.0875,0,0,6.9,51.7875,5.7125,0.1,15.45,0,4.1,2.8,75.1375,3.3,9.2125,68.6375,0.125,85.225,0.2,1.3,27.4625,26.75,0,0.325,0.35,25.375,27.4375,0,0,0.2375,0,0,0,0.1,0.1,0
9/9/1995 0:00,0.6,10.3,2.2,2.1,2.4,0.4,3.4,4.375,4.4,3.1,0.4,2.4,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,1,24.45,5.1,13.3,0,0.2,0,0,0,0,0,0,6.9,51.6625,5.7,0.1,15.5,0,4.1,2.8,75.0375,3.3,9.2,68.4,0,85.1125,0.2,1.3,27.4,26.6875,0,0.075,0.075,25.2875,27.3625,0,0,0.2,0,0,0,0.1,0.1,0
9/10/1995 0:00,0.6,10.3,2.2,2.1,2.4,0.4,3.4,4.3,4.3625,3.1,0.4,2.4,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,1,24.375,5.1,13.275,0,0.2,0,0,0,0,0,0,6.9,51.55,5.7,0.1,15.6,0,4.0125,2.8,74.925,3.3,9.2,68.175,0,84.975,0.2,1.3,27.3,26.6,0,0,0,25.2,27.3,0,0,0.2,0,0,0,0.1,0.1,0
9/11/1995 0:00,0.6,10.3,2.2,2.1,2.4,0.4,3.3875,4.3,4.3,3.1,0.4,2.4,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,1,24.2875,5.075,13.2,0,0.2,0,0,0,0,0,0,6.9,51.4375,5.7,0.1,15.65,0,4,2.8,74.825,3.3,9.1375,67.9375,0,84.8625,0.2,1.3,27.2375,26.525,0,0,0,25.1,27.2,0,0,0.2,0,0,0,0.1,0.1,0
9/12/1995 0:00,0.6,10.3,2.2,2.1,2.4,0.4,3.3,4.3,4.3,3.1,0.4,2.4,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,0.9375,24.2,5,13.1875,0,0.2,0,0,0,0,0,0,6.875,51.3125,5.7,0.1,15.7,0,4,2.8,74.7125,3.3,9.1,67.7,0,84.75,0.2,1.3,27.175,26.475,0,0,0,25.0125,27.1375,0,0,0.2,0,0,0,0.1,0.1,0
9/13/1995 0:00,0.6,10.3,2.2,2.1,2.4,0.4,3.3,4.3,4.3,3.1,0.4,2.4,1.5,4.8,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,0.9,24.1125,5,13.1,0,0.2,0,0,0,0,0,0,6.8,51.1875,5.7,0.1,15.7875,0,4,2.7,74.6125,3.3,9.1,67.475,0,84.625,0.2,1.3,27.1,26.4,0,0,0,24.9375,27.0875,0,0,0.2,0,0,0,0.1,0.1,0
9/14/1995 0:00,0.6,10.225,2.2,2.1,2.4,0.4,3.3,4.3,4.3,3.1,0.4,2.4,1.5,4.775,1.6,4.9,0.9,0.8,1.6,0.1,1.7,2.5,0,0.9,24.0375,5,13.1,0,0.2,0,0,0,0,0,0,6.8,51.075,5.7,0.1,15.8375,0,4,2.7,74.4875,3.3,9.05,67.2375,0,84.4875,0.2,1.3,27.025,26.325,0,0,0,24.85,27,0,0,0.2,0,0,0,0.1,0.1,0
9/15/1995 0:00,0.6,10.2,2.2,2.1,2.4,0.4,3.3,4.3,4.3,3.1,0.4,2.4,1.5,4.7,1.6,4.825,0.9,0.8,1.6,0.1,1.625,2.5,0,0.9,23.95,5,13.0125,0,0.2,0,0,0,0,0,0,6.8,50.975,5.7,0.1,15.9,0,4,2.7,74.375,3.275,9,67.0125,0,84.3625,0.2,1.3,26.975,26.275,0,0,0,24.7625,26.925,0,0,0.2,0,0,0,0.1,0.1,0
9/16/1995 0:00,0.6,10.2,2.125,2.1,2.4,0.4,3.3,4.25,4.3,3.1,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.425,0,0.9,23.875,5,13,0,0.2,0,0,0,0,0,0,6.8,50.8625,5.7,0.1,15.9875,0,4,2.7,74.2625,3.2,9,66.7875,0,84.2375,0.2,1.3,26.9,26.2,0,0,0,24.6875,26.8875,0,0,0.2,0,0,0,0.1,0.1,0
9/17/1995 0:00,0.6,10.2,2.1,2.1,2.4,0.4,3.3,4.2,4.2375,3.1,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.9,23.8,4.95,12.9375,0,0.2,0,0,0,0,0,0,6.8,50.7625,5.7,0.1,16.025,0,3.9375,2.7,74.15,3.2,8.975,66.5625,0,84.1,0.2,1.3,26.825,26.125,0,0,0,24.6,26.8,0,0,0.2,0,0,0,0.1,0.1,0
9/18/1995 0:00,0.6,10.2,2.1,2.1,2.4,0.4,3.3,4.2,4.2,3.025,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.8,23.7,4.9,12.9,0,0.2,0,0,0,0,0,0,6.8,50.65,5.7,0.1,16.1,0,3.9,2.7,74.0375,3.2,8.9,66.325,0,83.9625,0.2,1.3,26.775,26.0875,0,0,0,24.5,26.7375,0,0,0.2,0,0,0,0.1,0.1,0
9/19/1995 0:00,0.6,10.2,2.1,2.1,2.4,0.4,3.3,4.2,4.2,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.8,23.625,4.9,12.8625,0,0.2,0,0,0,0.0375,0,0,6.8,50.55,5.7,0.1,16.175,0,3.9,2.7,73.925,3.2,8.9,66.1,0,83.8375,0.2,1.3,26.7,26,0,0,0,24.425,26.7,0,0,0.2,0,0,0,0.1,0.1,0
9/20/1995 0:00,0.6,10.15,2.1,2.1,2.375,0.4,3.275,4.2,4.2,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.8,23.55,4.9,12.8,0,0.2,0,0,0,0.05,0,0,6.8,50.45,5.7,0.1,16.2125,0,3.9,2.7,73.8,3.2,8.9,65.875,0,83.7,0.2,1.3,26.6375,25.95,0,0,0,24.3375,26.6,0.025,0,0.2,0,0,0,0.1,0.1,0
9/21/1995 0:00,0.6,10.1,2.1,2.1,2.3,0.4,3.2,4.2,4.2,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.8,23.475,4.9,12.7875,0,0.2,0,0,0,0,0,0,6.8,50.35,5.7,0.1,16.3,0,3.9,2.7,73.675,3.2,8.8125,65.6375,0,83.5625,0.2,1.3,26.6,25.9,0,0,0,24.2625,26.5625,0,0,0.2,0,0,0,0.1,0.1,0
9/22/1995 0:00,0.6,10.1,2.1,2.1,2.3,0.4,3.2,4.2,4.2,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.6,2.4,0,0.8,23.4,4.9,12.7,0,0.2,0,0,0,0.0125,0,0,6.8,50.25,5.7,0.1,16.3625,0,3.9,2.7,73.5625,3.2,8.8,65.425,0,83.4375,0.2,1.3,26.5125,25.825,0,0,0,24.1875,26.5,0,0,0.2,0,0,0,0.1,0.1,0
9/23/1995 0:00,0.6,10.1,2.1,2.1,2.3,0.4,3.2,4.15,4.2,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.5,2.4,0,0.8,23.3,4.85,12.7,0,0.2,0,0,0,0,0,0,6.8,50.1625,5.6875,0.1,16.4,0,3.9,2.6875,73.4375,3.2,8.8,65.2,0,83.2875,0.2,1.3,26.475,25.8,0,0,0,24.1,26.4375,0,0,0.2,0,0,0,0.1,0.1,0
9/24/1995 0:00,0.6,10.1,2.1,2.1,2.3,0.4,3.2,4.1,4.1375,3,0.4,2.4,1.5,4.7,1.6,4.8,0.9,0.8,1.6,0.1,1.5,2.4,0,0.725,23.225,4.8,12.625,0,0.2,0,0,0,0,0,0,6.8,50.0625,5.6,0.1,16.5,0,3.8875,2.6,73.325,3.1875,8.7375,64.975,0,83.15,0.2,1.3,26.4,25.7,0,0,0,24,26.4,0,0,0.2,0,0,0,0.1,0.1,0
9/25/1995 0:00,0.6,10.1,2.1,2.1,2.3,0.4,3.2,4.1,4.1,3,0.4,2.4,1.5,4.6125,1.6,4.8,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,23.15,4.8,12.6,0,0.1375,0,0,0,0,0,0,6.8,49.975,5.6,0.1,16.5375,0,3.8,2.6,73.1875,3.1,8.7,64.75,0,83.0125,0.2,1.3,26.35,25.6875,0,0,0,23.925,26.3125,0,0,0.2,0,0,0,0.1,0.1,0
9/26/1995 0:00,0.6,10.05,2.1,2.1,2.3,0.4,3.2,4.1,4.1,3,0.4,2.325,1.5,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,23.075,4.8,12.55,0,0.1,0,0,0,0,0,0,6.7375,49.875,5.6,0.1,16.6,0,3.8,2.6,73.0625,3.1,8.7,64.525,0,82.8625,0.2,1.3,26.3,25.6,0,0,0,23.85,26.2875,0,0,0.2,0,0,0,0.1,0.1,0
9/27/1995 0:00,0.6,10,2.1,2.1,2.3,0.4,3.2,4.1,4.1,3,0.4,2.3,1.5,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,23,4.8,12.5,0,0.1,0,0,0,0,0,0,6.7,49.7875,5.6,0.1,16.675,0,3.8,2.6,72.9375,3.1,8.675,64.3125,0,82.725,0.2,1.3,26.2375,25.575,0,0,0,23.775,26.2,0,0,0.2,0,0,0,0.1,0.1,0
9/28/1995 0:00,0.6,10,2.1,2.1,2.3,0.4,3.2,4.1,4.1,3,0.4,2.3,1.5,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,22.9,4.8,12.4875,0,0.1,0,0,0,0,0,0,6.7,49.7,5.6,0.1,16.7125,0,3.8,2.6,72.8125,3.1,8.6,64.0875,0,82.5625,0.2,1.3,26.2,25.5,0,0,0,23.7,26.175,0,0,0.2,0,0,0,0.1,0.1,0
9/29/1995 0:00,0.6,10,2.1,2.05,2.3,0.4,3.1875,4.1,4.1,3,0.4,2.3,1.5,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,22.825,4.75,12.4,0,0.1,0,0,0,0,0,0,6.7,49.6125,5.6,0.1,16.8,0,3.8,2.6,72.675,3.1,8.6,63.875,0,82.4375,0.2,1.3,26.125,25.4625,0,0,0,23.6,26.1,0,0,0.2,0,0,0,0.1,0.1,0
9/30/1995 0:00,0.6,10,2.025,2,2.3,0.4,3.1,4.0625,4.1,3,0.4,2.3,1.5,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.5,2.4,0,0.7,22.75,4.7,12.4,0,0.1,0,0,0,0,0,0,6.7,49.525,5.6,0.1,16.85,0,3.8,2.6,72.55,3.1,8.6,63.65,0,82.275,0.2,1.3,26.1,25.4,0,0,0,23.5125,26.075,0,0,0.2,0,0,0,0.1,0.1,0
10/1/1995 0:00,0.6,10,2,2,2.3,0.4,3.1,4,4.0375,3,0.4,2.3,1.475,4.6,1.6,4.7,0.9,0.8,1.6,0.1,1.4375,2.4,0,0.6375,22.6875,4.7,12.325,0,0.1,0,0,0,0,0,0,6.7,49.4375,5.6,0.1,16.9,0,3.8,2.6,72.425,3.1,8.5125,63.425,0,82.1375,0.2,1.3,26.025,25.375,0,0,0,23.4375,26,0,0,0.2,0,0,0,0.1,0.1,0
10/2/1995 0:00,0.6,9.9125,2,2,2.3,0.4,3.1,4,4,3,0.4,2.3,1.4,4.6,1.6,4.7,0.9,0.8,1.5625,0.1,1.4,2.4,0,0.6,22.6,4.7,12.3,0,0.1,0,0,0,0,0,0,6.7,49.3625,5.6,0.1,16.9875,0,3.75,2.6,72.275,3.1,8.5,63.2125,0,81.975,0.2,1.3,26,25.3,0,0,0,23.3625,25.975,0,0,0.2,0,0,0,0.1,0.1,0
10/3/1995 0:00,0.6,9.9,2,2,2.2375,0.4,3.1,4,4,3,0.4,2.3,1.4,4.6,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.5125,4.7,12.2625,0,0.1,0,0,0,0,0,0,6.7,49.2875,5.6,0.1,17.025,0,3.7,2.6,72.15,3.1,8.5,63,0,81.8375,0.2,1.275,25.925,25.275,0,0,0,23.2875,25.9,0,0,0.2,0,0,0,0.1,0.1,0
10/4/1995 0:00,0.6,9.9,2,2,2.2,0.4,3.1,4,4,3,0.4,2.3,1.4,4.6,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.4375,4.7,12.2,0,0.1,0,0,0,0,0,0,6.7,49.2,5.6,0.1,17.1,0,3.7,2.6,72.025,3.025,8.4625,62.7875,0,81.6625,0.2,1.2,25.9,25.2,0,0,0,23.2,25.875,0,0,0.2,0,0,0,0.1,0.1,0
10/5/1995 0:00,0.6,9.9,2,2,2.2,0.4,3.1,4,4,2.9875,0.4,2.3,1.4,4.6,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.375,4.675,12.2,0,0.1,0,0,0,0,0,0,6.7,49.1125,5.6,0.1,17.15,0,3.7,2.5,71.875,3,8.4,62.575,0,81.5375,0.2,1.2,25.8375,25.1875,0,0,0,23.1125,25.8,0,0,0.2,0,0,0,0.1,0.1,0
10/6/1995 0:00,0.6,9.9,2,2,2.2,0.4,3.1,4,4,2.9,0.4,2.3,1.4,4.6,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.3,4.6,12.1,0,0.1,0,0,0,0,0,0,6.7,49.0375,5.6,0.1,17.2,0,3.7,2.5,71.75,3,8.4,62.35,0,81.3625,0.2,1.2,25.8,25.1,0,0,0,23.05,25.8,0,0,0.2,0,0,0,0.1,0.1,0
10/7/1995 0:00,0.6,9.85,2,2,2.2,0.4,3.1,3.9875,4,2.9,0.4,2.3,1.4,4.5625,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.2,4.6,12.1,0,0.1,0,0,0,0.0375,0,0,6.7,48.975,5.6,0.1,17.2875,0,3.7,2.5,71.625,3,8.4,62.1375,0,81.2125,0.2,1.2,25.75,25.1,0,0,0,22.975,25.7,0,0,0.2,0,0,0,0.1,0.1,0
10/8/1995 0:00,0.6,9.8,2,2,2.2,0.4,3.1,3.9,3.975,2.9,0.4,2.3,1.4,4.5,1.6,4.7,0.9,0.8,1.5,0.1,1.4,2.4,0,0.6,22.1375,4.6,12.0375,0,0.1,0,0,0,0,0,0,6.7,48.9,5.6,0.1,17.3125,0,3.7,2.5,71.4625,3,8.3,61.925,0,81.05,0.2,1.2,25.7,25.0125,0,0,0,22.9,25.7,0,0,0.2,0,0,0,0.1,0.1,0
10/9/1995 0:00,0.6,9.8,2,2,2.2,0.4,3.025,3.9,3.9,2.9,0.4,2.3,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.4,2.4,0,0.575,22.0625,4.6,12,0,0.1,0,0,0,0,0,0,6.7,48.8,5.6,0.1,17.4,0,3.7,2.5,71.3375,3,8.3,61.725,0,80.9,0.2,1.2,25.675,25,0,0,0,22.8,25.6125,0,0,0.2,0,0,0,0.1,0.1,0
10/10/1995 0:00,0.6,9.8,2,2,2.2,0.4,3,3.9,3.9,2.9,0.4,2.3,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.325,2.4,0,0.5,22,4.6,11.9875,0,0.1,0,0,0,0,0,0,6.7,48.7375,5.575,0.1,17.45,0,3.6375,2.5,71.2,3,8.3,61.5,0,80.75,0.2,1.2,25.6,24.95,0,0,0,22.725,25.6,0,0,0.1375,0,0,0,0.1,0.1,0
10/11/1995 0:00,0.6,9.8,2,2,2.2,0.4,3,3.9,3.9,2.9,0.4,2.3,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.3,2.4,0,0.5,21.9,4.6,11.9,0,0.1,0,0,0,0.0125,0,0,6.6,48.675,5.5,0.1,17.5,0,3.6,2.5,71.05,3,8.25,61.3,0,80.5875,0.2,1.2,25.6,24.9,0,0,0,22.65,25.55,0,0,0.1,0,0,0,0.1,0.1,0
10/12/1995 0:00,0.6,9.775,2,2,2.2,0.4,3,3.9,3.9,2.9,0.4,2.3,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.3,2.4,0,0.5,21.825,4.5125,11.9,0,0.1,0,0,0,0,0,0,6.6,48.6,5.5,0.1,17.575,0,3.6,2.5,70.925,3,8.2,61.0875,0,80.425,0.2,1.2,25.5,24.8875,0,0,0,22.5875,25.5,0,0,0.1,0,0,0,0.1,0.1,0
10/13/1995 0:00,0.6,9.7,2,2,2.2,0.4,3,3.9,3.9,2.9,0.4,2.3,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.3,2.4,0,0.5,21.7625,4.5,11.825,0,0.1,0,0,0,0,0,0,6.6,48.5125,5.5,0.1,17.6,0,3.6,2.5,70.7625,3,8.2,60.875,0,80.25,0.2,1.2,25.5,24.8,0,0,0,22.5,25.4875,0,0,0.1,0,0,0,0.1,0.1,0
10/14/1995 0:00,0.6,9.7,1.975,2,2.2,0.4,3,3.9,3.9,2.9,0.4,2.2375,1.4,4.5,1.6,4.6,0.9,0.8,1.5,0.1,1.3,2.4,0,0.5,21.7,4.5,11.8,0,0.1,0,0,0,0,0,0,6.6,48.4625,5.5,0.1,17.7,0,3.6,2.5,70.6375,2.9,8.2,60.675,0,80.0875,0.2,1.2,25.45,24.8,0,0,0,22.4125,25.4,0,0,0.1,0,0,0,0.1,0.1,0
